True Solar,True Wind,Predicted Mean Solar,Predicted Mean Wind,Predicted Std. Dev. Solar,Predicted Std. Dev. Wind
0.0,0.001091756,0.009456277,0.006048684,0.04356198,0.025057612
0.0,0.0009851296,0.009209049,0.006047487,0.043531526,0.025060875
0.0,0.001036943,0.008985656,0.0060581346,0.043511122,0.025067234
0.0,0.00101206,0.008777875,0.006075771,0.043494266,0.025074305
0.0,0.001084884,0.008723665,0.0060967994,0.043497603,0.02508365
0.0,0.0009219684,0.008629334,0.0061208005,0.043495305,0.025090864
0.0,0.0009180465,0.00846788,0.006145024,0.04348379,0.025097366
0.0,0.0008576987,0.008301681,0.006168514,0.043472197,0.02510401
0.0,0.0010305597,0.008149963,0.0061903517,0.04346535,0.02511068
0.0,0.0010143277,0.008012711,0.0062107607,0.043460526,0.025117265
0.0,0.0009874569,0.008100345,0.00622553,0.043474417,0.025126275
0.0,0.0010474031,0.008133887,0.006241465,0.043485075,0.025132108
0.0,0.000963754,0.008058897,0.006257297,0.043482803,0.025135783
0.0,0.0012033208,0.007970999,0.006271181,0.04347768,0.02513952
0.0,0.0013725967,0.0077416734,0.006357936,0.043460984,0.025146287
0.0,0.0013988405,0.0075862147,0.0064475373,0.04345374,0.02515641
0.0,0.0011490186,0.0077159745,0.006501742,0.04346194,0.025170496
0.0,0.0011458858,0.007824425,0.0065361694,0.043472648,0.025179217
0.0,0.0012664228,0.007841075,0.0065576117,0.04347376,0.025183558
0.0,0.0012744478,0.007846887,0.006569601,0.043472383,0.025186082
0.0,0.0012543442,0.007864586,0.006574725,0.043471586,0.025187211
0.0,0.0011913381,0.007900136,0.006574957,0.04347199,0.025187124
0.0,0.0014693963,0.007940257,0.006594169,0.043471802,0.025189776
0.0,0.0015801126,0.007835234,0.006693718,0.043456215,0.025202928
0.0,0.0016566992,0.007870266,0.0067490027,0.0434514,0.02521242
0.0,0.0014670293,0.007954117,0.0067737564,0.043449912,0.025215916
0.0,0.001536533,0.008063577,0.0067796796,0.04345146,0.025215566
0.0,0.0016516263,0.008183624,0.00677439,0.04345315,0.025212234
0.0,0.0014891468,0.008191355,0.0067633176,0.043446165,0.02520503
0.0,0.0015115369,0.008253435,0.0067456295,0.04344202,0.02519791
0.0,0.0015190894,0.008400988,0.0067241127,0.043447,0.025191277
0.0,0.0014882958,0.008572058,0.006699962,0.04345407,0.025183681
0.0,0.0014168837,0.008758912,0.0066744117,0.043466467,0.025175981
0.0,0.0016813956,0.008960008,0.006647997,0.04348366,0.025167666
0.0,0.0016009468,0.008972942,0.006622119,0.0434758,0.025154514
0.0,0.0015136322,0.009064707,0.0065929247,0.043477874,0.02514387
0.0,0.001372508,0.00927022,0.006561894,0.04349477,0.025134604
0.0,0.0013607393,0.009501878,0.0065290923,0.043515746,0.025125094
0.0,0.0015254188,0.009754259,0.0064962055,0.043538503,0.025115399
0.0,0.001553136,0.010015557,0.0064628697,0.043564554,0.025105799
0.0,0.0014528631,0.010062682,0.0064289775,0.04355859,0.025092697
0.0,0.0012262209,0.010203809,0.006393314,0.04356962,0.025083024
0.0,0.0010007388,0.010656944,0.0062796255,0.043644313,0.0250692
0.0,0.0011788948,0.011096882,0.0061665066,0.043719906,0.025054611
0.0,0.0012849858,0.01146973,0.0060873856,0.0437894,0.025043419
0.0,0.0011828311,0.011828321,0.0060302406,0.043855164,0.02503427
0.0,0.00097573333,0.01200126,0.0059640612,0.043888666,0.025020951
0.0,0.0009967565,0.012517716,0.0058272094,0.043989357,0.025008436
0.0026348012,0.0008949893,0.015265243,0.0055328216,0.044993643,0.024983795
0.01268858,0.0010015742,0.021582894,0.005135311,0.048098076,0.024924945
0.019054605,0.0010858299,0.032331534,0.0047286013,0.053724114,0.025077365
0.025201712,0.0012560147,0.050238896,0.0042174174,0.062449977,0.025234818
0.037158977,0.0011282018,0.07328,0.0033938072,0.07058171,0.025540741
0.055429146,0.0012126706,0.10257047,0.0024671867,0.07531656,0.026077552
0.07817315,0.0014854923,0.13627501,0.001509462,0.07767183,0.026599862
0.09141958,0.0015452973,0.1704237,0.0008219935,0.078386545,0.027238723
0.12659292,0.0019410328,0.12504692,-2.1286905e-05,0.0751785,0.02646353
0.12369823,0.0022061549,0.1909057,0.0006336748,0.07829523,0.027676422
0.15117376,0.002491388,0.122457296,4.4768414e-05,0.07414518,0.026483193
0.21491712,0.0030688806,0.14320877,0.0007791652,0.07613938,0.026841547
0.20795777,0.004081027,0.2759465,0.0034301898,0.07953687,0.029721407
0.2926055,0.0042951102,0.24362211,0.0013862465,0.07725392,0.028881162
0.32244152,0.0053069703,0.3753912,0.006453367,0.08238612,0.032729294
0.35214803,0.0060721585,0.41909698,0.00730343,0.083070256,0.034223452
0.38132998,0.0073870565,0.44888365,0.008123187,0.08486462,0.035359938
0.40926298,0.009217064,0.473228,0.009279244,0.08597092,0.03630272
0.436358,0.010502376,0.4948839,0.010766485,0.086900994,0.03712536
0.462777,0.011851902,0.515748,0.01253392,0.08763496,0.03794376
0.488628,0.014919976,0.53557307,0.014525661,0.08822112,0.038744878
0.51263577,0.0153788095,0.555359,0.016734539,0.08880843,0.039585125
0.53483397,0.017064417,0.5757977,0.019223036,0.0896346,0.040633705
0.5550675,0.01851619,0.5932642,0.021595476,0.09052618,0.041624565
0.57474077,0.025533512,0.60832083,0.02385527,0.09138312,0.04257281
0.593206,0.024976626,0.62269574,0.026397856,0.092095554,0.043630175
0.61081576,0.02854964,0.63626355,0.029236631,0.09280536,0.044812217
0.62783074,0.030636681,0.6487677,0.0318565,0.0935471,0.04607996
0.6439345,0.033824105,0.66230863,0.035033647,0.09442765,0.04762948
0.6594315,0.03686961,0.6744311,0.03832206,0.09519415,0.049303528
0.67284477,0.041853305,0.68549556,0.04169026,0.095908664,0.0510891
0.68530023,0.04280196,0.69525427,0.04553502,0.09657871,0.053183135
0.6963847,0.04831644,0.7039795,0.049233317,0.097227946,0.055394717
0.7060928,0.050959513,0.7121152,0.053369902,0.09786438,0.058053568
0.715231,0.064807706,0.7200373,0.057859052,0.098531656,0.060925465
0.72323596,0.06619189,0.7273114,0.06314768,0.09916407,0.06417663
0.72971773,0.07120714,0.7333433,0.068100445,0.09972431,0.06720963
0.73513424,0.07447664,0.7385978,0.07356832,0.10032298,0.07022413
0.7392623,0.07998494,0.74309266,0.07929032,0.10086394,0.07306147
0.742616,0.09056212,0.74653953,0.08481425,0.10136118,0.07569847
0.74629796,0.095435776,0.7497661,0.09088396,0.1018624,0.078406885
0.7474993,0.102522,0.75264525,0.097122565,0.102364704,0.08104078
0.7472343,0.1051264,0.75355643,0.10280759,0.10277523,0.08324556
0.7456125,0.10747604,0.75315595,0.108809955,0.10310038,0.085244626
0.74256825,0.119439155,0.7512027,0.11340816,0.10330964,0.08670049
0.74100876,0.12962556,0.74839383,0.11858702,0.10348662,0.088100135
0.7364905,0.13610043,0.7471197,0.123994626,0.10370798,0.08946388
0.73005223,0.13928327,0.7435291,0.12803672,0.10383261,0.09042052
0.722446,0.14119667,0.7383858,0.13235556,0.10391976,0.09129179
0.7126982,0.1552376,0.7323987,0.13573422,0.103843324,0.09183753
0.7024985,0.1562983,0.7248647,0.13964298,0.10376495,0.09229823
0.69108623,0.1536574,0.7169957,0.14278822,0.10368209,0.0925619
0.6787005,0.16185394,0.70819247,0.14437272,0.10348581,0.092539705
0.6656915,0.17199793,0.6991037,0.14718406,0.10335688,0.09258723
0.65085477,0.1722203,0.6896376,0.14951903,0.10315174,0.092504375
0.6350765,0.17200978,0.67897904,0.1505175,0.10288062,0.092174225
0.61817646,0.16554746,0.6677194,0.1507017,0.10254785,0.09167622
0.6000052,0.1748996,0.6557769,0.15030523,0.10205729,0.09102553
0.581153,0.16379513,0.64220047,0.14942995,0.10154796,0.09021407
0.56071,0.16184518,0.6280124,0.1483631,0.10120555,0.08927509
0.5395435,0.1676187,0.6129915,0.1471838,0.101095416,0.08824236
0.5168715,0.17216814,0.59708846,0.14592677,0.10094275,0.08715426
0.49258897,0.16299787,0.5798032,0.14456336,0.10083793,0.08606017
0.46617898,0.17148852,0.56162375,0.14323945,0.100706324,0.08493946
0.4388795,0.16998614,0.5416871,0.14195506,0.10032449,0.083756685
0.41076875,0.1567849,0.52059436,0.14075936,0.09970376,0.0825456
0.3822955,0.12521802,0.49832442,0.13771968,0.098779224,0.08110901
0.35279024,0.11936434,0.47473618,0.12518257,0.09693267,0.07852216
0.32162973,0.104912065,0.45071965,0.11352977,0.09540621,0.075803414
0.29018652,0.09482728,0.42526898,0.102319986,0.094136655,0.07292553
0.2579925,0.08116184,0.39773518,0.09157286,0.09296095,0.06987898
0.22561964,0.07690248,0.36920625,0.08152872,0.09175184,0.06642205
0.19323476,0.063340925,0.33985215,0.072227105,0.09056074,0.062719606
0.16051178,0.052710254,0.30943745,0.06312022,0.08930944,0.058593217
0.12934469,0.04424641,0.27736604,0.054184962,0.08812012,0.054133736
0.1002023,0.03803039,0.24396622,0.045434117,0.08676779,0.0491677
0.07405325,0.033131257,0.20855959,0.03776656,0.08512487,0.044482015
0.05153485,0.026539106,0.17236423,0.030976646,0.083085135,0.040280458
0.03395015,0.02286805,0.13661246,0.024868967,0.08017348,0.036288183
0.02233874,0.017379943,0.10153267,0.019792793,0.07609587,0.03272171
0.017033773,0.015625235,0.0696614,0.01496509,0.070035286,0.029452221
0.011240432,0.011432762,0.044645213,0.011897223,0.060928676,0.027323866
0.00184998,0.008727961,0.027897902,0.009918835,0.052404817,0.026147353
0.0,0.007205147,0.018812634,0.008816162,0.047308296,0.025674878
0.0,0.005262592,0.013642342,0.008481206,0.044564877,0.02558427
0.0,0.004626053,0.011006521,0.008474749,0.043708015,0.025527537
0.0,0.0037120662,0.010753442,0.008362132,0.043596987,0.025473982
0.0,0.003225479,0.011007886,0.008117533,0.043621674,0.025408026
0.0,0.0024680707,0.0113916015,0.007796736,0.043697145,0.025344746
0.0,0.0018283364,0.011643542,0.007464211,0.04376749,0.0252971
0.0,0.0017127695,0.011760133,0.0071334173,0.043817297,0.025256447
0.0,0.001423055,0.011837494,0.0068416935,0.043871872,0.02520115
0.0,0.00121576,0.011710678,0.006659797,0.043883346,0.02515721
0.0,0.0011529172,0.011503291,0.0065461737,0.04386917,0.02513036
0.0,0.0013549486,0.011520335,0.0064039514,0.043894924,0.025116827
0.0,0.0009949898,0.011342939,0.006334981,0.04388191,0.025110966
0.0,0.0009843078,0.011275112,0.006234188,0.043886576,0.02509941
0.0,0.0009064143,0.011138637,0.0061564064,0.043877035,0.025089905
0.0,0.00085026986,0.010906648,0.0061221826,0.043847177,0.025085965
0.0,0.0012050436,0.01066334,0.006114239,0.043813553,0.025086626
0.0,0.0012074675,0.010271171,0.0061919214,0.04374869,0.025099296
0.0,0.0011164206,0.009952301,0.0062797936,0.043700278,0.02511642
0.0,0.0011721556,0.009736585,0.00634115,0.043666143,0.025131203
0.0,0.0012083707,0.009556901,0.0063852575,0.043639943,0.025141396
0.0,0.0012499456,0.009393189,0.0064196507,0.043615546,0.025148142
0.0,0.0013951422,0.009240446,0.0064470614,0.043593135,0.025153829
0.0,0.001511065,0.009048327,0.0064722365,0.043565284,0.025158677
0.0,0.0016378348,0.008724382,0.006571921,0.043520287,0.025172483
0.0,0.001702693,0.008498848,0.006671682,0.04349266,0.025192663
0.0,0.0013146413,0.008381915,0.0067346245,0.043479767,0.02520737
0.0,0.001457097,0.008306362,0.0067743845,0.043471638,0.02521709
0.0,0.0014073577,0.0082439175,0.006799298,0.0434634,0.025223011
0.0,0.0016283232,0.008134547,0.0068151336,0.04345266,0.02522578
0.0,0.0014470973,0.008063208,0.0068238294,0.043444403,0.02522724
0.0,0.0016433191,0.0080393925,0.0068273987,0.043438997,0.025227716
0.0,0.0016682278,0.008040022,0.0068274667,0.04343585,0.025227277
0.0,0.0014129312,0.008055959,0.00682448,0.043432724,0.025225673
0.0,0.0014469423,0.0080881,0.0068190005,0.043430712,0.025223494
0.0,0.001426899,0.007944576,0.006811879,0.04341167,0.025216872
0.0,0.001274592,0.007932773,0.0067775734,0.0434046,0.025209416
0.0,0.0011710929,0.008182611,0.0066581722,0.0434213,0.02519066
0.0,0.001169362,0.008326808,0.0065796836,0.04342952,0.025173685
0.0,0.0011834758,0.008444208,0.0065271044,0.043434814,0.02516088
0.0,0.0012157112,0.008561173,0.006488869,0.043441217,0.025151448
0.0,0.0010511824,0.008438555,0.00645872,0.04342011,0.025140008
0.0,0.000964526,0.008574,0.0063547855,0.04342859,0.025128512
0.0,0.0008321118,0.008815892,0.006250569,0.04345304,0.025118632
0.0,0.00096742524,0.009014942,0.0061794077,0.04347191,0.025108172
0.0,0.0009124776,0.009212348,0.0061290143,0.04349245,0.025098056
0.0,0.0007361806,0.009456036,0.0060683303,0.043520715,0.025086107
0.0,0.0007556216,0.00967204,0.00594494,0.043548107,0.025065387
0.0,0.00076884084,0.009812367,0.0058608083,0.04356252,0.025051659
0.0,0.0006780036,0.010035593,0.005798563,0.043594558,0.025042407
0.0,0.0006345402,0.010458947,0.0056851553,0.043659832,0.02502982
0.0,0.0005008096,0.010846002,0.005580517,0.043721575,0.025018008
0.0,0.00055440405,0.011143279,0.0055095493,0.043767143,0.025012987
0.0,0.0004957858,0.011253064,0.0054565184,0.04377503,0.02500589
0.0,0.00046153704,0.011620765,0.005353527,0.043833178,0.02500053
0.0,0.000428966,0.012027132,0.005257285,0.043901697,0.024997067
0.0,0.00053167815,0.012396363,0.005188429,0.043973505,0.02499458
0.0,0.0004686057,0.012778402,0.005137899,0.044057354,0.02499096
0.0,0.0004735464,0.01318794,0.005098562,0.044157233,0.024992147
0.0,0.0005519982,0.013428704,0.0050655883,0.044215806,0.024992712
0.0,0.0005268737,0.013799744,0.0050296765,0.044306744,0.024994764
0.0019442238,0.00061490835,0.016743263,0.0048495512,0.04565053,0.024972629
0.0119790295,0.0005686573,0.023819424,0.004525112,0.048997935,0.024977596
0.01798437,0.00058739184,0.036405217,0.004056522,0.05563203,0.025156466
0.023950776,0.0006172285,0.05665502,0.003301261,0.06456527,0.025323836
0.03590485,0.00077340123,0.08191858,0.0022166295,0.07149677,0.0257328
0.054096475,0.0006894017,0.11102739,0.0012648723,0.075394854,0.026280954
0.06842227,0.000809816,0.14447136,0.00026925153,0.07706667,0.02677465
0.0960171,0.001160357,0.100412235,-0.00014902985,0.07247541,0.02615629
0.08420722,0.0016172935,0.15561362,-1.2030807e-05,0.07701687,0.027016796
0.100112826,0.0023739904,0.07065075,0.0009289518,0.06579937,0.025762673
0.17532587,0.0029886523,0.06223165,0.002323819,0.06482602,0.025649808
0.16628788,0.004392698,0.19992538,0.0038775941,0.07778793,0.027885938
0.16303715,0.004730827,0.18427609,0.0028208036,0.07707446,0.027465701
0.26683,0.005596504,0.14946902,0.0027713394,0.07583098,0.026846025
0.32544625,0.0068226377,0.30453095,0.007897326,0.08044379,0.030774102
0.35560998,0.0081319865,0.4154283,0.012143891,0.083577484,0.03432608
0.38502625,0.009734254,0.4534444,0.012416649,0.08489634,0.035692845
0.41338676,0.01159581,0.47777808,0.012937956,0.08601027,0.036589935
0.4411415,0.013251029,0.49841484,0.013996777,0.086983785,0.037430577
0.46742025,0.015637003,0.5187759,0.015587463,0.08783194,0.038285
0.49187997,0.016304493,0.53831834,0.017561626,0.08848969,0.03920008
0.515877,0.019740418,0.55676544,0.019774577,0.08904021,0.040160425
0.5370422,0.022409037,0.57621837,0.022353277,0.089726225,0.04123886
0.55795497,0.023347085,0.5929995,0.024600074,0.090476744,0.042253263
0.577345,0.029003771,0.608499,0.02713213,0.09134471,0.04334337
0.596154,0.030401573,0.6230285,0.029954502,0.09218767,0.04456616
0.6135635,0.034975633,0.63680214,0.033107474,0.09293691,0.046062086
0.632723,0.03980844,0.6496178,0.03655858,0.0936914,0.0477445
0.6490557,0.044862323,0.6654596,0.04063116,0.094606586,0.04990986
0.66329575,0.04760937,0.67838615,0.044920307,0.095456555,0.052310985
0.6767508,0.055995036,0.6888088,0.049514446,0.09621159,0.055126086
0.68883425,0.06254657,0.6982759,0.054683283,0.09691811,0.05846974
0.70013654,0.07274818,0.7071334,0.060525242,0.09761627,0.062134884
0.7098392,0.0722752,0.7153463,0.06686637,0.098366156,0.066054106
0.7184395,0.083960555,0.722924,0.07349349,0.09920467,0.06973186
0.726516,0.09824208,0.7294401,0.08019011,0.09997243,0.07305778
0.735191,0.10546263,0.73577046,0.087778635,0.100757636,0.076604396
0.74059504,0.107970364,0.74244696,0.096177146,0.10158901,0.08026232
0.7453065,0.12073449,0.74668014,0.10383457,0.10226612,0.083267085
0.748127,0.12119936,0.75023544,0.11184307,0.10290455,0.0860107
0.749723,0.13233915,0.75225717,0.11840906,0.10340168,0.088062756
0.750384,0.13672283,0.7536844,0.12557453,0.10388196,0.09001284
0.75009125,0.14120424,0.7540758,0.13269575,0.10433385,0.09180253
0.748347,0.14584239,0.7530804,0.13851155,0.10472149,0.093176745
0.74500775,0.15739003,0.7510595,0.14244463,0.10497311,0.09403361
0.7411115,0.15820926,0.74813646,0.1470374,0.10518893,0.09483423
0.7353558,0.14734721,0.7438877,0.15070277,0.10528634,0.095391
0.728948,0.15298395,0.73892957,0.15284124,0.105286844,0.09563894
0.721035,0.14988883,0.7333322,0.15378314,0.10517711,0.09568156
0.7122515,0.16153033,0.7271194,0.15383224,0.10497759,0.09555181
0.702062,0.16120857,0.72022665,0.15324618,0.1046886,0.095269516
0.69073904,0.15938705,0.71266913,0.15215996,0.10434447,0.094847344
0.67788,0.16270669,0.7038534,0.15066262,0.103883326,0.094314285
0.66413075,0.16067612,0.69441354,0.1489158,0.103389695,0.09366371
0.64960474,0.15028824,0.68465835,0.14703448,0.10292425,0.092926115
0.6336662,0.15441373,0.6743319,0.14508398,0.1024234,0.09211811
0.616735,0.14514641,0.6631201,0.14081983,0.101666674,0.09095571
0.598305,0.14568178,0.65109056,0.13628498,0.10089555,0.08964449
0.579254,0.1432046,0.6376218,0.13247132,0.10030951,0.08834675
0.5591552,0.14584087,0.62360066,0.12929383,0.09993245,0.0870485
0.537763,0.14528577,0.60892224,0.12659755,0.09968453,0.08576083
0.51526576,0.14785248,0.5930981,0.12426322,0.09951439,0.084460534
0.49113727,0.14437287,0.5758381,0.122164175,0.09936331,0.08317733
0.46492648,0.14984623,0.55735785,0.12030789,0.09912553,0.0819095
0.43788522,0.14584169,0.53738195,0.11866071,0.09871837,0.08066192
0.4100255,0.13488024,0.5161331,0.11724448,0.098032475,0.07947475
0.38187,0.11110496,0.4937681,0.11409614,0.09706183,0.07804492
0.35197476,0.105472766,0.47028488,0.10414834,0.095504664,0.07547085
0.32134077,0.102028534,0.44592935,0.09535549,0.09439417,0.07284176
0.290099,0.092963375,0.4201134,0.088583395,0.09352534,0.07027834
0.25798616,0.08714098,0.39220542,0.081859544,0.09271393,0.06758841
0.22571027,0.0823415,0.3631416,0.075968616,0.091861814,0.06495984
0.19327205,0.0715671,0.33355927,0.069963574,0.090915866,0.062156346
0.160741,0.061157305,0.30247128,0.06372994,0.08989142,0.05906295
0.12967537,0.05568983,0.27058718,0.05650479,0.08874974,0.055347983
0.1006363,0.044599418,0.23737893,0.049692392,0.08722805,0.05149093
0.0743051,0.038439404,0.20248608,0.04220169,0.085351355,0.047037344
0.0513797,0.03299545,0.16696309,0.035392534,0.08330662,0.04281468
0.03341325,0.025880199,0.13139941,0.029148214,0.08018311,0.03878638
0.022093767,0.021676544,0.09741311,0.023033094,0.07558384,0.03483652
0.016673788,0.017722618,0.066729605,0.018069338,0.06924037,0.031665485
0.011132865,0.01437424,0.042154375,0.014174389,0.060173906,0.028948436
0.0018163801,0.011758196,0.026062543,0.011393932,0.051757876,0.027090464
0.0,0.008731203,0.017198587,0.01005618,0.0466078,0.026276266
0.0,0.007127066,0.012235985,0.009457533,0.0442736,0.0259579
0.0,0.0058565345,0.009411939,0.009488341,0.043603756,0.025848616
0.0,0.0055178,0.009030751,0.009414604,0.043507557,0.02578942
0.0,0.0053365887,0.009042489,0.009375078,0.04349965,0.025761297
0.0,0.0040053506,0.009228821,0.009170889,0.043515384,0.02567508
0.0,0.0043080063,0.009324103,0.008888763,0.043523453,0.025558358
0.0,0.0040816227,0.009227328,0.008659447,0.043509383,0.025482617
0.0,0.003198297,0.009167268,0.008388359,0.043495923,0.025418658
0.0,0.0034252424,0.009021051,0.008181807,0.04347589,0.02538107
0.0,0.0034672807,0.008782105,0.008074594,0.04345585,0.025365828
0.0,0.0029808115,0.008581777,0.008029408,0.043440923,0.025362717
0.0,0.0030171943,0.008531814,0.007885004,0.043432925,0.025354246
0.0,0.0030696634,0.008405737,0.007759929,0.043421358,0.025347618
0.0,0.0029080394,0.008192825,0.0077011054,0.043405972,0.025341699
0.0,0.0030710537,0.007973309,0.0076824594,0.043395564,0.025339281
0.0,0.0026717456,0.0077608083,0.0076851244,0.0433869,0.025340224
0.0,0.002823504,0.007583408,0.0076985257,0.043379482,0.025343908
0.0,0.0028534879,0.0074099298,0.0077184695,0.04337316,0.025349127
0.0,0.0031694763,0.007229283,0.007740234,0.043364216,0.025354216
0.0,0.00314891,0.007061362,0.0077630086,0.043354977,0.025359767
0.0,0.0027778274,0.0069051683,0.0077852416,0.04335275,0.0253628
0.0,0.002855944,0.006765281,0.0078063654,0.043353222,0.025365597
0.0,0.0028815016,0.0065023177,0.007944472,0.04334674,0.025378177
0.0,0.0033770725,0.0062912554,0.008095943,0.043349516,0.02539059
0.0,0.0034199946,0.006162803,0.008194812,0.043355484,0.025401657
0.0,0.003791425,0.006074111,0.00825845,0.04336081,0.025410479
0.0,0.0034138733,0.0059974343,0.00829781,0.043364033,0.025416845
0.0,0.0034886922,0.0059374254,0.008322568,0.04336592,0.025421228
0.0,0.0036895399,0.0058930647,0.008337782,0.043365646,0.025423435
0.0,0.0043115797,0.0058203726,0.008385133,0.04336798,0.025428483
0.0,0.0042668744,0.005612016,0.008571907,0.043381516,0.025450535
0.0,0.0038853118,0.0055564507,0.008686246,0.043390486,0.025470125
0.0,0.0037486015,0.0055995714,0.008708135,0.04338983,0.025473487
0.0,0.0038982916,0.0058102934,0.00855023,0.043372154,0.025449988
0.0,0.0037019765,0.0057771415,0.008437779,0.04335241,0.025428783
0.0,0.0036069592,0.005761223,0.008359703,0.043335427,0.02541711
0.0,0.003142733,0.0058095236,0.008304028,0.043321706,0.025407013
0.0,0.0033742595,0.005890697,0.008260624,0.04331079,0.02539817
0.0,0.0027692728,0.0061377482,0.008090972,0.04329113,0.025373846
0.0,0.0028391958,0.006352539,0.007920117,0.043274693,0.02535441
0.0,0.0026867308,0.006273234,0.007799766,0.04326297,0.02533123
0.0,0.0022170502,0.0064111855,0.0076012476,0.04325343,0.025305405
0.0,0.002245871,0.006633049,0.007425314,0.043248538,0.025277995
0.0,0.0020454258,0.006815617,0.00730875,0.043245576,0.025253136
0.0,0.002033454,0.007027237,0.0071969694,0.04324085,0.025231145
0.0,0.0019930797,0.007382313,0.0070066876,0.04324897,0.025200525
0.0,0.0019900252,0.0073821014,0.0068812515,0.04324288,0.025162417
0.0,0.0017362529,0.0074300403,0.006793863,0.04323312,0.02514247
0.0,0.001604539,0.007752936,0.006644168,0.04324116,0.025122618
0.0,0.0016066484,0.008068729,0.006506537,0.043254342,0.025107596
0.0,0.0016096418,0.008317986,0.006413181,0.04326197,0.025092665
0.0,0.0015506251,0.008552796,0.0063453927,0.043270342,0.025080597
0.0,0.001310648,0.008543826,0.0062647397,0.04325285,0.025067298
0.0,0.0012540937,0.008796689,0.0061139506,0.04327002,0.025057597
0.0,0.0011684885,0.009078338,0.006011156,0.043297365,0.02504493
0.0,0.0014637599,0.009376139,0.005939761,0.043328304,0.025032451
0.0,0.0015086904,0.009545331,0.005959892,0.043344878,0.025026053
0.0,0.001584092,0.009774424,0.0059955893,0.04336936,0.025021855
0.0,0.0019194271,0.009771734,0.0060284217,0.04336162,0.025016002
0.0,0.0018555158,0.009807865,0.0061207055,0.04334747,0.025014149
0.001475085,0.0020014003,0.0120686805,0.0059456,0.043811336,0.025004257
0.011205757,0.0019741305,0.017138889,0.005611264,0.04599687,0.024923092
0.01722721,0.0017929759,0.025857123,0.0053286427,0.051140346,0.02482854
0.023097586,0.0019481734,0.041616537,0.0051105553,0.059536807,0.02501731
0.0351239,0.0018222292,0.064089336,0.0046364116,0.068757124,0.025251525
0.053764272,0.0017561822,0.09258587,0.0038652036,0.075183004,0.025816675
0.026051572,0.002002244,0.12573972,0.0031271002,0.07838446,0.026397444
0.02032249,0.0024141173,0.039819416,0.0032464438,0.05750149,0.025175953
0.0293662,0.0030623823,0.01739449,0.0046854275,0.046167083,0.024933316
0.034947272,0.0042198705,0.016255073,0.005361669,0.045375533,0.024900272
0.037977047,0.0047397055,0.01744235,0.005830746,0.045992292,0.024883393
0.0429751,0.0062481742,0.018827002,0.006315495,0.046758033,0.024868399
0.052208375,0.007496566,0.02076974,0.006900845,0.0478211,0.024922937
0.0684819,0.008944361,0.02405365,0.0076775714,0.04958248,0.025143389
0.09074167,0.009912945,0.031149745,0.008747532,0.05298079,0.025452288
0.115942724,0.012695735,0.0452996,0.010353154,0.05926686,0.025959702
0.13990372,0.014543562,0.06744066,0.012647666,0.06728895,0.026837012
